X,CCX3MWT1,CCX3MWT3,CCX3MWT4,CCX3MWT5,CCX3MWT6,CCX3MTG1,CCX3MTG3,CCX3MTG4,CCX3MTG5,CCX3MTG6,CCX6MWT1,CCX6MWT2,CCX6MWT3,CCX6MWT4,CCX6MWT5,CCX6MTG1,CCX6MTG3,CCX6MTG4,CCX6MTG5,CCX6MTG6
ENSMUSG00000031292,13.61714726,13.44476012,13.6852424,13.56612694,13.55785385,13.65362768,13.55410164,13.63460141,13.69077033,13.6375615,13.45024166,13.47328336,13.43128424,13.52666324,13.48302312,13.26828394,13.38301281,13.05054076,13.11408216,13.29666457
ENSMUSG00000031320,11.98994104,11.95978959,11.97767174,11.94553268,12.071777,11.92791954,12.01071675,12.03236663,11.99204527,11.9365807,12.10097721,12.07322295,12.02490984,11.9777751,12.04364269,12.31882182,12.12996449,12.37878346,12.39640167,12.17023946
ENSMUSG00000031328,12.02248903,12.06094616,11.99175122,11.97816552,11.97789024,11.99931768,11.97365676,11.96316608,11.99938786,11.88960646,12.06921859,12.00126856,12.07418631,11.96037822,11.95026478,12.34849874,12.17285517,12.42330252,12.49152737,12.22106587
ENSMUSG00000031343,12.81966634,12.75038399,12.81889842,12.79389893,12.91471182,12.88600143,12.85678827,12.80759945,12.89722203,12.83827017,12.73684595,12.79253286,12.7259918,12.80880374,12.75575021,12.59732098,12.65710519,12.45500636,12.48340199,12.52633092
ENSMUSG00000031349,9.805540928,9.834593675,9.700862298,9.756204489,9.857652996,9.76393718,9.786011642,9.739670281,9.79419469,9.811865902,9.872820843,9.753135648,9.786709995,9.752810095,9.811215793,9.434207304,9.746372099,9.375909812,9.417365174,9.694544422
ENSMUSG00000031371,7.34962151,7.295457488,7.350320822,7.338443853,7.446482653,7.373599824,7.309695198,7.254210456,7.185140092,7.0463662,7.509933611,7.487834256,7.469866097,7.278920271,7.478413447,7.701587089,7.419625213,7.491109393,7.398665404,7.466679947
ENSMUSG00000031373,7.305451304,7.257136888,7.339693636,7.250578129,7.364094038,7.274230537,7.255914833,7.349776239,7.102957405,7.390049526,7.334854556,7.431659048,7.439399836,7.193583149,7.442315231,7.690728735,7.327914436,7.571229482,7.558986152,7.358354147
ENSMUSG00000031376,12.3423945,12.37432897,12.32630677,12.35827846,12.34613331,12.37444862,12.34091355,12.34648638,12.36116592,12.28278563,12.29104103,12.25610331,12.2309569,12.25924307,12.24439227,12.17682224,12.12362443,11.91429995,11.94052655,12.08977455
ENSMUSG00000031378,9.310638659,9.470099836,9.449394207,9.386206066,9.468864067,9.478056921,9.487923387,9.383850483,9.409781715,9.396281746,9.497706409,9.41007576,9.460415977,9.504003801,9.488721789,9.587223728,9.600143628,9.69001499,9.667338873,9.645701199
ENSMUSG00000031385,10.11183866,10.21361719,10.20374337,10.17567359,10.0265339,10.13145288,10.22536816,10.20750293,10.30089257,10.1836037,10.33227315,10.23335811,10.29821152,10.41205076,10.33186606,10.63238241,10.42727191,10.861127,10.79868212,10.6801662
ENSMUSG00000031387,6.336046625,6.320561552,6.331685317,6.369079062,6.501615868,6.427839677,6.386874305,6.421509279,6.237543163,6.380198098,6.528876674,6.451466565,6.445890775,6.286265614,6.494056385,7.041500286,6.741832475,7.212786363,7.235961711,6.896626688
ENSMUSG00000031389,7.405804999,7.464460853,7.467232485,7.384203384,7.310757243,7.424210692,7.530892908,7.446949748,7.484121747,7.465145068,7.583177704,7.408583021,7.612118339,7.452398321,7.356251413,8.249591792,7.740093661,8.471641366,8.279551291,8.043785643
ENSMUSG00000031425,15.57372365,15.59014565,15.67053835,15.54872376,15.57816168,15.73011759,15.75253086,15.84737026,15.71131836,15.7979521,15.76629542,15.70598273,15.7257387,15.62110351,15.59543768,16.02235124,15.86375237,16.04498733,16.20529078,16.10693429
ENSMUSG00000031431,11.03747839,11.44911954,11.08775677,11.16828925,11.33560408,11.16897821,11.23201098,11.03528015,11.00592649,11.22475249,11.15040811,11.08026709,11.19463067,11.20776626,11.14607855,10.73807036,11.0657569,10.80393877,11.05112764,10.88951767
ENSMUSG00000031447,13.36335967,13.43736452,13.43398401,13.47076072,13.44215842,13.52280406,13.54481074,13.49525116,13.48685581,13.5480444,13.60114404,13.49409953,13.52120063,13.51264651,13.50326821,13.80195165,13.70234226,13.88017523,13.89214785,13.79023753
ENSMUSG00000031451,11.7047369,11.70080326,11.75224328,11.83507885,11.74039582,11.70104355,11.71884938,11.680938,11.66819067,11.71598564,11.82562955,11.66709252,11.78362107,11.72808273,11.74278658,11.95683387,11.8996375,12.01580482,11.93791172,11.92750427
ENSMUSG00000031453,11.63847447,11.79813506,11.75014191,11.81386744,11.87534365,11.79025597,11.8633677,11.76975443,11.82397972,11.88659803,11.90590009,11.77659766,11.86034137,11.73054154,11.80858587,12.11728306,11.92652466,12.14802686,12.0775863,11.97839108
ENSMUSG00000031480,7.583530007,7.414987625,7.703306881,7.50051453,7.623166875,7.634098346,7.628052489,7.619282673,7.67042332,7.509734484,7.524884377,7.48278096,7.673750874,7.56122859,7.531483946,7.838817778,7.620033135,7.750007958,7.876891596,7.743147283
ENSMUSG00000031488,7.060410383,7.005846896,7.087989127,7.096300808,6.961403479,6.889133506,6.836334259,7.110202683,6.992534922,6.882623972,7.109162125,7.077471638,7.080024767,7.044913129,6.990191005,7.155703456,7.505974147,7.340854502,7.449503994,7.018516847
ENSMUSG00000031490,6.995802403,6.789944869,6.918768656,7.030905992,6.854479949,6.987712447,6.852520225,7.031718378,6.94341227,6.981927021,7.009523682,6.876635553,7.038680062,7.002549497,6.918620963,7.296903229,7.228667118,7.337550352,7.335200775,7.298962669
ENSMUSG00000031517,15.83919665,15.73509147,15.7984932,15.7569575,15.80045207,15.79582025,15.7825354,15.74655992,15.77040743,15.78798973,15.70562892,15.7763325,15.71732687,15.74850925,15.7438829,15.51529738,15.61469198,15.35511382,15.40876718,15.55023622
ENSMUSG00000031538,10.04187887,10.22261421,9.988195813,10.15548874,10.19136843,10.15911982,10.21366096,9.935817243,10.03704516,10.17027057,9.986548191,9.879321179,9.975691299,10.0861941,9.93862691,10.48987864,10.11785799,10.62087651,10.53936283,10.16723691
ENSMUSG00000031548,8.862182023,8.600577638,8.539920607,8.704311979,8.698276554,8.515003461,8.606814474,8.664117769,8.544599244,8.625968069,8.754135439,8.673906627,8.763322017,8.736624937,8.663927095,8.957366703,8.63347599,9.087823967,9.062019204,8.698053257
ENSMUSG00000031558,10.9932399,10.8601556,11.04269598,10.89819158,10.93545076,11.03022522,10.88388783,10.87495951,10.97791334,11.04343333,10.73919285,10.79777206,10.79915565,10.87368465,10.83232088,10.62141441,10.8079834,10.59968325,10.57684917,10.68480849
ENSMUSG00000031561,12.3444774,12.28918733,12.42903333,12.36246001,12.33315539,12.3844338,12.33550216,12.40353335,12.45455072,12.39290193,12.19786349,12.21509245,12.23305524,12.27397252,12.315556,12.13033386,12.24065554,12.09269576,12.05013962,12.18968281
ENSMUSG00000031565,11.22539343,11.38486092,11.22099126,11.32603783,11.286218,11.19127893,11.27935384,11.13952119,11.14088709,11.27715605,11.44797089,11.24561535,11.31911894,11.24589187,11.32769414,11.62484119,11.37721797,11.81625175,11.78278792,11.40542975
ENSMUSG00000031591,11.12135986,11.08839507,11.03006387,11.05568044,11.15298863,11.09595045,11.12519575,11.12042423,11.11807897,11.10831334,11.0426004,11.02860781,11.00352326,11.06531608,11.08036797,11.28766272,11.1314307,11.37581609,11.36575576,11.2091112
ENSMUSG00000031603,7.099838718,7.003602873,7.000484063,6.854307269,6.999220533,6.922606426,7.044097624,7.126775592,6.964813058,7.035404092,6.948483047,6.966328777,6.85388244,6.780670333,6.677987785,6.909850339,6.754459195,6.536374321,6.691186502,6.879016978
ENSMUSG00000031608,8.986493913,9.244103685,9.124060904,9.088206858,9.17620977,9.088510603,9.112906884,9.053584749,9.13061174,9.171097983,8.96205552,9.05651562,9.02205569,8.964694737,9.037216422,9.267471013,9.05247333,9.332956504,9.402623781,9.056860786
ENSMUSG00000031613,7.388481419,7.577781996,7.689324579,7.582434392,7.678102013,7.566235644,7.501409547,7.547994563,7.667187946,7.682806119,7.573228456,7.516127808,7.406301794,7.418236269,7.337355738,8.327428777,7.680604882,8.651133314,8.44702322,7.905871056
ENSMUSG00000031626,13.4958578,13.45439754,13.50420841,13.48597219,13.57094201,13.55316901,13.49241761,13.41540299,13.59427824,13.5931673,13.34965202,13.35957767,13.35352491,13.48281555,13.45561686,13.22073582,13.40277091,13.24639051,13.18159346,13.25444795
ENSMUSG00000031639,9.418229976,9.324746403,9.481436472,9.448316015,9.492680911,9.443918348,9.473507655,9.561054945,9.443957785,9.388510565,9.516094914,9.503878633,9.404240968,9.429280887,9.554077404,10.05715926,9.722517718,10.01439105,10.00174954,9.763574929
ENSMUSG00000031659,8.47788051,8.715716241,8.610118566,8.738631194,8.638145211,8.734480383,8.564460129,8.683848334,8.518034426,8.778217634,8.664444998,8.692494243,8.706751715,8.813045541,8.557453392,9.461617879,9.013851388,9.676263992,9.679176797,9.111125158
ENSMUSG00000031665,10.31586194,10.33359397,10.36635876,10.48983005,10.48072456,10.3475598,10.4668018,10.39562351,10.45099523,10.53070658,10.53513718,10.47952259,10.52753315,10.49823977,10.56362844,11.07765039,10.62781323,11.39235306,11.21501376,10.88447898
ENSMUSG00000031673,11.44266142,11.40717863,11.52732772,11.44350747,11.49113318,11.46551213,11.43796896,11.46796873,11.4961077,11.5622776,11.32753839,11.29395541,11.27543836,11.46567133,11.44483477,11.16198409,11.25659131,11.12004095,11.10307184,11.17473574
ENSMUSG00000031684,7.621493603,7.852771218,7.891338312,7.655688635,7.822915571,7.826541467,7.832649215,7.817288932,7.764784361,7.797471205,7.743136463,7.74522352,7.670109277,7.685298774,7.74652633,7.944825921,7.805857867,7.997600862,7.900350984,7.82463006
ENSMUSG00000031698,6.982415496,6.911809731,7.023742812,7.048550268,7.094699831,6.984276729,7.006496162,7.154927278,7.021469221,7.002704886,7.131117475,7.047293132,7.101769284,7.338448126,7.160447797,6.853046023,6.938302213,6.898429275,6.935870704,6.782459758
ENSMUSG00000031703,13.36712006,13.26286743,13.38292281,13.25850109,13.39414666,13.38927233,13.35264864,13.3702976,13.38571806,13.37671367,13.2772079,13.2744668,13.26252652,13.32717963,13.30529549,13.11063717,13.25373509,13.01490208,13.01163664,13.17163462
ENSMUSG00000031740,6.669391794,6.826962708,6.637623992,6.781765112,6.80423802,6.727412118,6.777513887,6.750100319,6.876975524,6.698541588,6.891288135,6.796908926,6.811600535,6.836308124,6.754599992,7.573576779,7.084546975,7.627777152,7.457534163,7.426853259
ENSMUSG00000031758,7.920018566,8.379299333,8.266233217,8.192886421,8.144193074,8.17720358,8.14927937,8.262786398,8.208797337,8.371735775,7.996640767,8.05061061,7.968741646,8.155443825,7.963016865,8.111925755,8.078019013,7.991979071,8.053135052,8.077918725
ENSMUSG00000031762,10.68756813,10.8890145,10.73699062,10.73088142,10.88331935,10.6959081,10.80571596,10.50490578,10.58851462,10.84242918,11.2726983,10.85310302,11.12403334,10.87280376,10.93534881,11.53326471,11.5057612,11.85128949,11.73265766,11.54313119
ENSMUSG00000031765,11.62758548,11.78341634,11.63125701,11.70127436,11.83307449,11.55489621,11.84162154,11.46992642,11.48291514,11.68741061,12.10323416,11.8248268,12.02332414,11.80019469,11.89383533,12.27967731,12.17577442,12.4530079,12.29876472,12.25730067
ENSMUSG00000031767,7.035777135,7.11236309,7.190592043,6.958633477,7.119735275,7.072873078,6.976891149,7.17521986,7.145953095,7.133982727,7.279546109,7.033722827,7.272232954,7.041112997,7.174594657,7.188703895,7.284527193,7.284918337,7.43014263,7.176500002
ENSMUSG00000031772,10.34921273,10.36603825,10.37037756,10.28483756,10.31795291,10.38736818,10.3949317,10.44619659,10.42951004,10.43090536,10.32961667,10.37827617,10.36453364,10.21971302,10.25954779,10.22020826,10.27555943,10.22832374,10.08915323,10.20305951
ENSMUSG00000031775,10.65091777,10.61481253,10.63728154,10.76946157,10.75779923,10.78895504,10.89201036,10.85715771,10.77744487,10.82148131,11.02605854,10.85175303,10.87550572,10.91201314,10.87909214,11.11913836,11.06829921,11.22253494,11.2058781,11.20169289
ENSMUSG00000031778,14.87034095,15.04016806,14.95902853,15.06287997,14.97243529,14.95070211,15.02412324,14.91639134,14.90056232,15.0465075,14.83531244,14.81236192,14.83163871,14.90088213,14.93221863,14.50279731,14.80932344,14.61379034,14.58400437,14.74951265
ENSMUSG00000031785,11.42320981,11.37555522,11.42709435,11.48488407,11.43393703,11.33432538,11.48139533,11.36510563,11.45333079,11.49661789,11.55985574,11.43009698,11.40987291,11.44970556,11.49815861,11.76387943,11.51207833,11.8378424,11.65160733,11.65256254
ENSMUSG00000031792,7.985078444,8.033270304,8.008590717,8.069588028,8.030025638,7.979915921,7.98725958,8.081214886,7.975214852,7.937587027,8.056851008,8.09758963,8.182831675,8.222699839,8.081215951,8.203310882,8.255288457,8.335411003,8.147682768,8.143637852
ENSMUSG00000031799,10.08121852,10.05935674,9.99871995,9.990596429,10.24651406,9.950054208,10.13000253,10.00653091,10.08084344,10.16866943,10.04525128,10.00585776,9.977171503,10.08389654,10.08273084,10.42164907,10.25046532,10.67756196,10.57854965,10.30349661
ENSMUSG00000031805,8.108320151,8.145697027,8.059681792,8.100098685,8.101116073,8.137447204,8.101660637,8.063099085,7.963503722,8.095947334,7.988277116,8.12488801,8.019183022,8.112245974,8.196011199,9.004700443,8.449389406,9.334235155,9.093793578,8.755003028
ENSMUSG00000031807,9.211966373,9.221417173,9.205580111,9.256773993,9.167554724,9.16342429,9.307236191,9.148652471,8.934122384,9.043318381,9.284966065,9.301125653,9.156348469,9.310142779,9.300796396,9.367480098,9.349997249,9.419329219,9.354891142,9.312541041
ENSMUSG00000031827,10.59724303,10.82620947,10.61105277,10.7741301,10.83913373,10.64146881,10.80867255,10.59833052,10.68344104,10.83474891,10.7472896,10.65225721,10.79310665,10.70688842,10.82096422,11.39282536,10.93415973,11.58454857,11.46228003,11.15443137
ENSMUSG00000031838,6.716043416,6.746946818,6.529583888,6.60664713,6.726122182,6.659365837,6.757954661,6.770099382,6.515428652,6.921046277,6.571191698,6.65398716,6.750468046,6.660347475,6.499712077,8.259518764,7.358493406,8.804832063,8.503247367,7.862045321
ENSMUSG00000031841,11.75816995,11.86384961,11.80373328,11.89109811,11.90723497,11.87110148,11.96703686,11.82552757,11.93101831,11.92540956,11.767188,11.75250478,11.63820701,11.76183466,11.79414768,11.62284476,11.8109344,11.64106622,11.56739717,11.72872964
ENSMUSG00000031847,8.555526456,8.655698276,8.562998386,8.736592284,8.633979031,8.559191725,8.68392116,8.564683813,8.572690527,8.649314944,8.546747556,8.662161575,8.497850802,8.643888614,8.612078242,8.296094036,8.433594607,8.286115082,8.363399594,8.378608046
ENSMUSG00000031851,9.053569845,9.234508481,9.114394628,9.181853866,9.200866851,9.231289964,9.205082776,9.16329346,9.128397352,9.086132282,9.218692516,9.205391787,9.199291413,9.041910305,9.189530625,9.59545651,9.330700064,9.741179893,9.556280824,9.509388805
ENSMUSG00000031870,10.91881833,10.85040685,10.92725482,10.90340171,10.85937349,10.9187653,10.83976814,11.00129645,10.95406728,10.90160033,10.67522914,10.88243499,10.83177196,10.87850279,10.93752167,10.60323424,10.69477391,10.5581917,10.62293559,10.63536164
ENSMUSG00000031875,7.888898856,8.059592336,7.905830954,7.893776759,7.954463602,8.022341745,8.210842426,8.07182652,8.072636983,7.808764524,8.091482112,8.015423977,8.117323517,8.060865736,8.064829568,8.603635909,8.44065565,8.81045498,8.640391241,8.454152299
ENSMUSG00000031885,9.860038503,9.799219703,9.888680199,9.850479456,9.945755164,9.982770179,9.993042325,9.897642757,10.04770858,10.03661933,9.730539261,9.89395171,9.805093996,9.907690445,9.782385768,10.14232327,9.944331951,10.28175697,10.31391206,9.957505558
ENSMUSG00000031887,7.369589772,7.683632532,7.408200394,7.413617499,7.463306044,7.418700466,7.457902583,7.481407125,7.432732237,7.416880168,7.579130709,7.703688827,7.629489145,7.556645903,7.667883881,7.796420757,7.528742842,7.726577843,7.526080176,7.719015594
ENSMUSG00000031897,9.612443911,9.814282919,9.633530144,9.834017559,9.731064244,9.63429165,9.743994675,9.625635447,9.567529032,9.666295997,9.766924028,9.90663187,9.79588262,9.723768888,9.882272658,10.15386136,9.849802834,10.16498296,10.08383101,9.950291579
ENSMUSG00000031902,9.58530897,9.242973246,9.521267233,9.405856082,9.372043495,9.567834581,9.312180822,9.590316848,9.493778725,9.512797465,9.465865532,9.364329439,9.387073961,9.557584092,9.495598911,9.614160369,9.575145705,9.839291244,9.781418575,9.661271559
ENSMUSG00000031903,9.900668594,9.96304088,9.867830192,9.919695632,9.927579791,9.984450236,10.03701143,9.886105935,9.885790902,9.973590889,9.985643707,9.96335648,9.941662575,9.984725527,9.856294839,10.30047828,10.02886772,10.32005889,10.36505384,10.17863337
ENSMUSG00000031907,9.192419026,9.071631161,9.221296489,9.259281701,9.166791711,9.184406879,9.247534166,9.235727345,9.265146503,9.150481561,9.110630626,9.267656598,9.283915719,9.153486977,9.177225887,9.434982647,9.423269057,9.533835957,9.533552525,9.436589565
ENSMUSG00000031925,9.029883924,8.862209072,9.051262933,9.034584681,8.957824952,9.022117605,8.842562347,9.038162669,9.018217961,9.023963245,9.069514029,8.977900591,9.11506049,8.954467907,8.944091105,9.340301616,9.162225075,9.504543978,9.523834531,9.199889572
ENSMUSG00000031938,10.11474909,9.869810413,10.16904284,9.952506246,10.02360689,10.12361254,10.03837747,10.15123706,10.15191737,10.0764971,10.13646558,10.11745733,10.14552616,9.992026247,10.07466633,10.3194873,10.20457823,10.39229814,10.39059421,10.28878296
ENSMUSG00000031953,7.499447035,7.872369889,7.658482751,7.582012326,7.669940973,7.604840256,7.530332032,7.531378483,7.554206188,7.570935336,7.583375558,7.571217108,7.704079346,7.749270953,7.559177255,7.622049167,7.680867518,7.745876574,7.916853926,7.644115433
ENSMUSG00000031963,8.411731068,8.348224889,8.606050741,8.443996221,8.515172527,8.464071747,8.520617344,8.470840327,8.373510248,8.447121547,8.398290715,8.49070177,8.33144468,8.469334387,8.476913712,8.380333238,8.175884623,8.213956494,8.259617914,8.364662979
ENSMUSG00000031980,8.708095567,8.513328848,8.20742066,8.476148323,8.486286429,8.043270338,8.17682937,7.727884106,8.028250815,8.317546542,8.628174427,8.485332069,8.306720666,8.461081471,8.532712913,8.17804739,7.81981162,8.265542676,7.699072587,7.863733727
ENSMUSG00000031983,11.2820949,11.31072013,11.25088339,11.29002503,11.35731528,11.00193619,11.10681505,10.97249681,11.0012244,11.06535566,11.52905104,11.48788228,11.51433263,11.36379474,11.44102232,10.99956338,11.04124602,10.86023964,10.85941172,11.14411468
ENSMUSG00000031990,10.1806632,10.24121974,10.17475509,10.11276106,10.13657486,10.20582998,10.223031,10.21376655,10.26696519,10.13230745,10.26245456,10.18526907,10.16111658,10.15849171,10.17746452,10.46105298,10.21519942,10.45832881,10.50931145,10.33449269
ENSMUSG00000031994,7.598869061,7.579520591,7.519614624,7.568131809,7.448100545,7.604078577,7.546088461,7.610118478,7.496528608,7.35980253,7.451655832,7.413020066,7.472872287,7.336923211,7.524642243,7.471636277,7.388129648,7.343076143,7.302151063,7.313277518
ENSMUSG00000031997,8.686350526,8.79957923,8.685039331,8.899848482,8.806687751,8.799237201,8.724327309,8.881110499,8.852079614,8.799086218,8.82552827,8.934868442,8.895216539,8.812902682,8.814939142,8.578481285,8.631946927,8.571023858,8.612303643,8.689645729
ENSMUSG00000032000,6.543996929,6.645335535,6.46745397,6.621522193,6.492583115,6.658292541,6.369745016,6.668077454,6.679613674,6.662161058,6.65889662,6.593041919,6.644648573,6.470063236,6.68334262,7.316844401,6.914483228,7.475038367,7.410666801,7.132189921
ENSMUSG00000032014,8.355353582,8.595969895,8.492188862,8.518490189,8.570935953,8.502160359,8.529387883,8.550068065,8.547655735,8.395455517,8.597013069,8.710662303,8.471770718,8.553809332,8.684079357,8.765991082,8.733192133,9.016630661,8.881608622,8.750641527
ENSMUSG00000032030,11.75035847,11.59661071,11.76345214,11.63655825,11.72095799,11.719408,11.72628629,11.73661481,11.82427298,11.74033082,11.54074449,11.58855252,11.60343141,11.64283794,11.6178901,11.5418723,11.52718288,11.49026483,11.5155321,11.5076997
ENSMUSG00000032033,7.288616605,7.318654496,7.339922559,7.441436321,7.288623799,7.573396007,7.257775879,7.49413242,7.506570702,7.260098282,7.262879493,7.349820726,7.438627111,7.432960637,7.39589416,7.130131001,7.344452496,7.331544579,7.108198089,7.185143488
ENSMUSG00000032035,9.268846088,9.091914033,9.32553973,9.158745744,9.190929808,9.384478162,9.301719474,9.228493742,9.322375561,9.329077419,9.046338557,9.264126142,9.202667874,9.070282655,9.108129842,9.377508744,9.216752201,9.502050957,9.560556235,9.424981625
ENSMUSG00000032041,6.965052177,6.704302015,6.944078379,6.78647094,6.893202209,7.066471506,7.085151107,6.975866981,6.924363774,7.038668315,6.981586521,6.929835453,7.04766694,6.895648605,7.052911545,7.228909724,7.089143138,7.568773563,7.456954159,7.241107615
ENSMUSG00000032060,11.24657916,11.66359504,11.54091537,11.65910337,11.51332749,11.54960205,11.65529419,11.50491295,11.42987422,11.60149608,11.75948868,11.52954376,11.55352048,11.7043749,11.68884205,11.83619942,11.71672746,12.0802221,12.02917788,11.95031524
ENSMUSG00000032066,6.919177302,6.886906976,6.839258709,6.697826256,6.820172427,6.763464549,6.818478356,6.778592724,6.874227749,6.941422783,6.844791512,6.852620114,6.844074477,6.780376736,6.896948133,7.205273777,7.193304935,7.2961267,7.129658247,7.301840005
ENSMUSG00000032085,7.798078144,7.672367633,7.647303901,7.545931611,7.82034957,7.73653644,7.552177089,7.710361033,7.572057541,7.431561532,7.804161144,7.593499328,7.632480285,7.576105793,7.688187823,8.06612284,7.959515894,8.167519189,8.376621545,7.886636508
ENSMUSG00000032089,8.004784595,8.180368646,8.105099677,8.157673098,8.072398235,8.118800358,8.202785784,8.16803205,8.253054623,8.191747542,8.130425479,8.006378248,8.02644522,8.083466065,8.090480942,9.162500855,8.57527214,9.597234086,9.583074937,8.888739657
ENSMUSG00000032121,8.949182172,8.875066335,8.961306189,8.969108683,9.023351327,8.77153216,8.980114234,8.875201086,8.880059869,8.893786611,8.943494579,8.949014457,9.012297016,8.956662248,8.964840139,8.818608864,8.840492171,8.529074317,8.785939286,8.753697353
ENSMUSG00000032122,7.638689303,7.384788513,7.434468176,7.391356897,7.349568456,7.657224485,7.415159927,7.585430373,7.463702448,7.546782382,7.513219868,7.440629956,7.546099893,7.450494909,7.381693753,8.118709789,7.756012481,8.399055313,8.257023541,7.938676066
ENSMUSG00000032125,8.064554201,8.210041826,8.21081845,8.257219477,8.245428689,8.302541488,8.362700129,8.286810796,8.073534496,8.326312347,8.082582155,8.153974166,8.127455415,8.111594947,8.176138977,8.411186601,8.597127495,8.56721715,8.390085504,8.251977032
ENSMUSG00000032135,9.567624236,9.453658516,9.621102042,9.58477623,9.571063871,9.690570214,9.657141463,9.708436569,9.695990845,9.689391378,9.83256902,9.813878546,9.709567128,9.730448253,9.734089283,10.06139525,9.723899591,9.948442122,10.02245613,9.969256345
ENSMUSG00000032175,9.56634794,9.722381426,9.535770999,9.688242778,9.570355527,9.64804555,9.638116304,9.570268838,9.599959846,9.597637641,9.632571858,9.707260377,9.713796025,9.64644024,9.73393385,9.950736224,9.830752516,10.02161984,9.991136276,9.893445687
ENSMUSG00000032194,8.902094052,8.786601136,8.974662225,8.985267681,9.060682015,8.960318861,8.850432477,8.978167565,8.943419147,9.037156746,8.994896675,8.985803587,8.977507148,8.853895799,8.999506143,9.262384619,9.212943706,9.410917934,9.353481695,9.274903897
ENSMUSG00000032198,9.759068025,9.888779284,9.78750746,9.9000069,9.888172416,9.965641263,9.841333575,9.731286752,9.840068411,9.821434652,9.970516745,9.943864832,10.05500759,9.929418374,10.06689245,10.12047939,10.07399191,10.22907371,10.2281869,10.11099551
ENSMUSG00000032202,7.827237866,7.892174052,7.942777373,7.888413112,7.937200041,7.949693804,7.977454838,7.735698611,7.96279276,7.956027168,7.875666069,7.915551246,7.906417223,7.81892251,7.907535749,8.237119574,7.983886862,8.485974752,8.302312538,8.226472095
ENSMUSG00000032220,9.722933024,9.660728219,9.674732524,9.657353862,9.762505693,9.649123222,9.765302749,9.725280358,9.709417301,9.723531637,9.591107353,9.577935238,9.512580066,9.568679069,9.709292518,9.98837801,9.69505131,10.15989459,10.04857802,9.941835262
ENSMUSG00000032224,13.33220341,13.25712657,13.25968401,13.35902299,13.37805738,13.248616,13.25803082,13.3166565,13.31701831,13.29048798,13.2132732,13.21075472,13.1663816,13.3283965,13.29004814,13.00633135,13.18072294,13.01587363,13.00036645,13.0903603
ENSMUSG00000032231,7.965748983,7.937510796,8.140254281,8.021919169,7.947078054,8.239364021,8.017695479,8.037804644,8.044828117,8.015049554,8.219378255,8.004369642,8.112356585,7.973396129,8.14440112,9.421718409,8.582634917,9.697597594,9.591240445,9.061198449
ENSMUSG00000032232,9.549903781,9.658847496,9.707499106,9.599162293,9.751856849,9.675909503,9.688481821,9.657869407,9.758982238,9.795097737,9.721886314,9.633679576,9.642646195,9.621639442,9.625760614,9.9171989,9.756189182,10.00546285,9.939387732,9.768237177
ENSMUSG00000032238,12.25469292,12.08321832,12.25572897,12.16052538,12.17586367,12.19416174,12.12964988,12.27188027,12.24497125,12.17021793,12.00490857,12.09274962,12.13052592,12.10420243,12.1473581,12.01784128,11.94359181,11.8274709,11.93262851,11.91978058
ENSMUSG00000032244,12.86223462,12.84648919,12.8169752,12.81133978,12.87392344,12.82179102,12.83338823,12.85421451,12.86329021,12.90465178,12.71499486,12.70698868,12.69812239,12.75710978,12.77044889,12.6752447,12.649261,12.53572252,12.59477631,12.61934991
ENSMUSG00000032262,11.21920517,11.17675928,11.10955678,11.14483688,11.21976695,11.11767659,11.19798233,11.23747133,11.14420448,11.30479162,11.01184528,11.0024577,11.01189337,11.09347989,11.11520969,10.84855714,10.98839139,10.79911551,10.83814449,10.83936401
ENSMUSG00000032265,8.342966981,8.499393725,8.430223633,8.493870212,8.682610561,8.290183813,8.373654825,8.277829412,8.330719463,8.584413929,8.081588477,8.047973162,8.140238921,8.373527095,8.086992527,8.542361628,8.333382783,8.985014574,9.143100764,8.371904973
ENSMUSG00000032278,7.32808583,7.293207351,7.216709769,7.056617229,7.391546379,7.255127627,7.360973181,7.133735791,7.150679093,7.215522903,7.284564669,7.30981235,7.237640763,7.323258976,7.334578763,7.556896386,7.511370656,7.458600085,7.519333893,7.554412021
ENSMUSG00000032280,10.81389689,11.02115889,10.69919798,10.93041185,11.00060185,10.89771008,11.01976683,10.843299,10.91293741,11.08180222,10.79705243,10.71550811,10.83271537,10.86170723,10.83279579,11.00902645,10.79871801,11.22590049,11.21449208,11.00718929
ENSMUSG00000032298,8.218596706,8.161570723,8.086305342,8.055407229,8.108098912,8.203642439,8.063126413,8.2778989,8.030784061,8.047742032,8.343928946,8.388512163,8.326841385,8.225186862,8.266487105,8.477533744,8.336682483,8.31839048,8.26500615,8.46331457
ENSMUSG00000032300,9.048293885,9.054784412,8.96037913,9.115873111,9.148219495,9.030561572,9.226955435,9.148771574,9.071158581,8.997796873,8.975281095,8.973209788,9.021744851,9.081729072,9.163613468,9.545342397,9.267419485,9.74741978,9.574955321,9.394866232
ENSMUSG00000032312,9.812015404,10.13782827,9.834255677,10.02778729,10.04113136,9.918685649,10.03256584,9.86580812,10.02368217,10.02181503,10.00966929,10.01737284,9.968368825,9.970308471,9.984658428,10.31591758,10.0291528,10.40617984,10.39885735,10.16759333
